OrderDate,Sales,Profit
3146,2024-12-19,235.97,59.18
3147,2024-12-19,231.41,57.38
3148,2024-12-19,419.23,101.58
3149,2024-12-20,166.63,43.12
3150,2024-12-20,303.03,76.65
3151,2024-12-21,240.47,60.73
3152,2024-12-21,231.62,57.3
3153,2024-12-21,289.71,74.88
3154,2024-12-22,199.05,49.21
3155,2024-12-22,368.07,90.41
3156,2024-12-22,270.72,68.22
3157,2024-12-22,220.39,53.75
3158,2024-12-22,520.84,124.94
3159,2024-12-23,201.49,50.92
3160,2024-12-23,224.59,55.7
3161,2024-12-23,231.16,59.1
3162,2024-12-23,129.85,33.54
3163,2024-12-24,335.46,84.36
3164,2024-12-25,190.95,47.01
3165,2024-12-25,248.58,60.61
3166,2024-12-25,285.33,72.67
3167,2024-12-26,253.87,67.04
3168,2024-12-26,316.88,77.44
3169,2024-12-26,311.88,80.44
3170,2024-12-26,300.81,78.93
3171,2024-12-27,203.66,54.05
3172,2024-12-27,296.84,73.38
3173,2024-12-28,148.31,37.32
3174,2024-12-28,190.84,44.59
3175,2024-12-28,272.93,67.71
3176,2024-12-28,247.55,60.84
3177,2024-12-28,211.61,54.68
3178,2024-12-29,372.97,91.71
3179,2024-12-29,208.82,50.9
3180,2024-12-29,304.94,76.41
3181,2024-12-29,246.21,59.78
3182,2024-12-29,331.78,79.53
3183,2024-12-30,362.27,91.44
3184,2024-12-30,270.57,64.21
3185,2024-12-30,208.78,51.53
3186,2024-12-31,261.71,67.7
3187,2024-12-31,171.81,43.73
3188,2025-01-01,282.89,71.89
3189,2025-01-02,293.64,71.41
3190,2025-01-02,158.84,37.17
3191,2025-01-03,146.23,38.21
3192,2025-01-04,252.44,60.67
3193,2025-01-04,256.09,66.68
3194,2025-01-04,184.8,46.92
3195,2025-01-05,163.39,40.94
3196,2025-01-05,329.37,82.96
3197,2025-01-05,223.87,53.46
3198,2025-01-05,215.69,54.88
3199,2025-01-05,341.37,87.4
3200,2025-01-06,395.88,97.07
3201,2025-01-06,228.02,56.65
3202,2025-01-06,294.6,71.95
3203,2025-01-07,255.19,63.99
3204,2025-01-07,203.33,49.96
3205,2025-01-07,238.04,61.47
3206,2025-01-08,278.36,67.23
3207,2025-01-08,448.09,111.82
3208,2025-01-08,350.36,87.67
3209,2025-01-08,237.42,55.73
3210,2025-01-08,238.45,59.1
3211,2025-01-09,228.68,55.33
3212,2025-01-09,225.65,55.08
3213,2025-01-09,196.54,50.56
3214,2025-01-09,107.42,28.46
3215,2025-01-10,229.88,54.91
3216,2025-01-10,269.43,67.16
3217,2025-01-10,218.02,51.34
3218,2025-01-11,256.19,65.73
3219,2025-01-11,239.94,58.87
3220,2025-01-11,309.95,79.46
3221,2025-01-11,348.97,84.72
3222,2025-01-11,238.02,62.06
3223,2025-01-12,278.63,68.44
3224,2025-01-12,212.73,51.58
3225,2025-01-12,197.79,48.56
3226,2025-01-12,347.68,84.75
3227,2025-01-12,280.53,65.74
3228,2025-01-13,180.64,45.18
3229,2025-01-13,161.55,44.02
3230,2025-01-13,417.88,104.66
3231,2025-01-13,321.63,80.94
3232,2025-01-14,172.29,46.48
3233,2025-01-14,306.02,76
3234,2025-01-14,379.44,93.1
3235,2025-01-14,359.59,90.58
3236,2025-01-14,236.83,59.1
3237,2025-01-15,168.47,41.49
3238,2025-01-15,238.77,60.16
3239,2025-01-16,230.06,56.94
3240,2025-01-16,279.22,68.23
3241,2025-01-16,372.75,89.76
3242,2025-01-16,317.58,77.46
3243,2025-01-17,230.21,56.14
3244,2025-01-17,261.37,65.9
3245,2025-01-18,357.94,89
3246,2025-01-18,327.48,80.37
3247,2025-01-18,326.3,78.92
3248,2025-01-18,172.89,43.29
3249,2025-01-19,254.1,65.8
3250,2025-01-19,277.95,67.94
3251,2025-01-19,426.98,109.11
3252,2025-01-19,395.56,97.6
3253,2025-01-19,200.12,55.05
3254,2025-01-20,292.41,72.29
3255,2025-01-20,257.96,66.41
3256,2025-01-21,267.5,67.82
3257,2025-01-22,189.35,47.03
3258,2025-01-22,209.46,50.21
3259,2025-01-22,408.68,102.71
3260,2025-01-22,296.86,76.25
3261,2025-01-23,213.57,53.14
3262,2025-01-23,156.71,38.72
3263,2025-01-24,582.49,149.38
3264,2025-01-24,350.42,85.96
3265,2025-01-24,335.37,83.25
3266,2025-01-24,193.91,47.3
3267,2025-01-24,356.61,92.82
3268,2025-01-25,237.72,61.4
3269,2025-01-25,262.86,66.41
3270,2025-01-25,232.7,57.5
3271,2025-01-25,300.43,77.53
3272,2025-01-26,153.19,39.82
3273,2025-01-26,353.17,89.06
3274,2025-01-26,398.51,99.38
3275,2025-01-26,396.45,99.56
3276,2025-01-26,162.41,37.02
3277,2025-01-27,180.97,40.14
3278,2025-01-28,230.53,58.85
3279,2025-01-28,285.94,74.35
3280,2025-01-28,261.54,64.15
3281,2025-01-28,251.36,65.92
3282,2025-01-29,217.92,55.88
3283,2025-01-29,415.42,106.75
3284,2025-01-29,433.3,111.2
3285,2025-01-29,184.28,45.49
3286,2025-01-30,204.01,52.05
3287,2025-01-30,211.79,53.27
3288,2025-01-30,263.35,64.08
3289,2025-01-30,148.25,37.66
3290,2025-01-31,248.17,61.21
3291,2025-02-01,216.64,55.92
3292,2025-02-02,226.14,57.4
3293,2025-02-03,275.79,69.15
3294,2025-02-03,159.51,42.67
3295,2025-02-03,251.66,63.9
3296,2025-02-03,199.88,53.21
3297,2025-02-03,177,39.6
3298,2025-02-04,189.61,48.94
3299,2025-02-05,160.3,37.07
3300,2025-02-05,353.52,89.44
3301,2025-02-06,291.13,70.96
3302,2025-02-06,280.23,69.84
3303,2025-02-06,272.91,68.74
3304,2025-02-07,312.03,80.79
3305,2025-02-08,373.72,93.45
3306,2025-02-08,327.72,84.51
3307,2025-02-08,149.32,38.76
3308,2025-02-08,311.59,76.05
3309,2025-02-09,265.66,65.42
3310,2025-02-10,246.26,55.34
3311,2025-02-10,281.26,68.93
3312,2025-02-10,205.35,51.94
3313,2025-02-11,731.91,182.84
3314,2025-02-11,301.24,73.57
3315,2025-02-12,339.68,83.58
3316,2025-02-12,216.99,54.59
3317,2025-02-12,273.99,68.64
3318,2025-02-13,343.9,81.58
3319,2025-02-13,186.16,44.7
3320,2025-02-13,242.37,60.45
3321,2025-02-13,197.74,51.18
3322,2025-02-14,310.74,73.58
3323,2025-02-14,288.53,71.99
3324,2025-02-15,177.35,41.75
3325,2025-02-15,228.87,58.81
3326,2025-02-15,259.23,63.91
3327,2025-02-15,191.06,46.98
3328,2025-02-15,301.67,73.74
3329,2025-02-16,253.93,60.37
3330,2025-02-16,384.85,93.65
3331,2025-02-16,230.73,56.78
3332,2025-02-16,282.92,71.8
3333,2025-02-16,191.81,48.66
3334,2025-02-17,310.13,81.06
3335,2025-02-17,243.85,61.49
3336,2025-02-18,154.19,37.56
3337,2025-02-18,272.83,69.3
3338,2025-02-18,301.66,74.74
3339,2025-02-18,333.36,86.02
3340,2025-02-18,312.91,78.37
3341,2025-02-19,268.54,71.84
3342,2025-02-19,392.56,93.6
3343,2025-02-19,438.52,107.08
3344,2025-02-20,183.49,47.37
3345,2025-02-20,310.71,78.92
3346,2025-02-20,287.91,71.96
3347,2025-02-20,132.48,28.89
3348,2025-02-20,321.72,78.72
3349,2025-02-21,246.23,63.68
3350,2025-02-21,297.95,76.49
3351,2025-02-21,268.4,66.02
3352,2025-02-21,281.84,69.62
3353,2025-02-21,175.7,40.79
3354,2025-02-22,187.41,46.64
3355,2025-02-22,208.79,53
3356,2025-02-22,249.16,63.49
3357,2025-02-22,335.57,87.89
3358,2025-02-23,243.31,63.66
3359,2025-02-23,325,82.95
3360,2025-02-23,217.43,51.88
3361,2025-02-24,429.46,107.45
3362,2025-02-24,273.44,69.91
3363,2025-02-24,251.12,61.06
3364,2025-02-25,374.31,91.54
3365,2025-02-26,235.69,55.84
3366,2025-02-26,312.86,78.17
3367,2025-02-26,164.79,39.19
3368,2025-02-26,208.85,50.44
3369,2025-02-26,150.82,36.68
3370,2025-02-27,234.3,58.49
3371,2025-02-27,303.76,76.57
3372,2025-02-27,251.34,61.13
3373,2025-02-27,221.6,55.06
3374,2025-02-27,363.12,92.78
3375,2025-02-28,216.27,55.25
3376,2025-02-28,341.3,90.38
3377,2025-02-28,326.17,79.89
3378,2025-02-28,211.58,53.11
3379,2025-03-01,291.7,72.8
3380,2025-03-01,206.73,55.58
3381,2025-03-01,369.4,91.28
3382,2025-03-01,364.3,89.62
3383,2025-03-02,244.9,63.04
3384,2025-03-03,522.1,132.92
3385,2025-03-03,291.32,74.77
3386,2025-03-04,325.55,79.45
3387,2025-03-04,309.65,76.73
3388,2025-03-05,354.7,93.55
3389,2025-03-05,173.38,39.62
3390,2025-03-05,309.43,81.01
3391,2025-03-06,182.19,47.17
3392,2025-03-07,329.55,81.15
3393,2025-03-07,266.75,66.11
3394,2025-03-07,422.55,103.65
3395,2025-03-08,375.68,93.19
3396,2025-03-08,375.84,94.75
3397,2025-03-09,309.39,78.65
3398,2025-03-09,222.68,51.73
3399,2025-03-09,303.83,75.24
3400,2025-03-09,601.74,149.79
3401,2025-03-10,281.21,68.87
3402,2025-03-10,617.56,156.01
3403,2025-03-11,268.25,69.28
3404,2025-03-11,420.96,106.45
3405,2025-03-11,266.69,64.89
3406,2025-03-11,234.28,58.69
3407,2025-03-12,449.03,113.4
3408,2025-03-12,327.94,82.82
3409,2025-03-12,431.29,105.31
3410,2025-03-12,263.7,65.38
3411,2025-03-13,311.94,76.58
3412,2025-03-13,436.26,109.15
3413,2025-03-13,212.52,53.07
3414,2025-03-13,294.55,71.81
3415,2025-03-14,139.21,39.45
3416,2025-03-14,293.06,76.09
3417,2025-03-14,206.9,54.28
3418,2025-03-14,240.13,57.07
3419,2025-03-15,172.82,45.2
3420,2025-03-15,312.94,77.32
3421,2025-03-15,371.04,92.92
3422,2025-03-16,313.16,73.15
3423,2025-03-16,288.42,71.5
3424,2025-03-17,182.06,46.55
3425,2025-03-17,190.74,43.54
3426,2025-03-17,311.23,77.75
3427,2025-03-18,544.04,135.04
3428,2025-03-18,255.63,67.61
3429,2025-03-18,526.21,131.29
3430,2025-03-18,244.71,60.41
3431,2025-03-19,263.98,66.61
3432,2025-03-19,294.38,71.66
3433,2025-03-19,375.61,94.68
3434,2025-03-20,536.56,134.74
3435,2025-03-20,352.58,84.17
3436,2025-03-20,244.94,60.69
3437,2025-03-20,236.63,58.02
3438,2025-03-21,333.63,82.49
3439,2025-03-21,213.99,52.18
3440,2025-03-22,240.37,62.74
3441,2025-03-22,285.94,70.26
3442,2025-03-23,193.06,49.5
3443,2025-03-23,407.72,104.19
3444,2025-03-23,303.16,74.47
3445,2025-03-24,200.97,49.87
3446,2025-03-25,226.66,52.49
3447,2025-03-25,258.26,65.19
3448,2025-03-26,264.26,64.07
3449,2025-03-26,332,84.74
3450,2025-03-27,338.58,85.25
3451,2025-03-27,291.25,73.93
3452,2025-03-27,204.92,52.97
3453,2025-03-28,310.25,77.36
3454,2025-03-28,238.83,60.09
3455,2025-03-28,239.12,60.93
3456,2025-03-28,211.06,52.2
3457,2025-03-28,439.46,108.75
3458,2025-03-29,243.84,62.64
3459,2025-03-29,474.99,118.8
3460,2025-03-29,140.23,36.55
3461,2025-03-29,308.22,77.81
3462,2025-03-29,362.31,89.67
3463,2025-03-30,336.47,83.89
3464,2025-03-31,300.82,75.9
3465,2025-03-31,140.09,34.84
3466,2025-04-01,300.3,74.01
3467,2025-04-01,367.69,88.68
3468,2025-04-01,383.08,97.5
3469,2025-04-02,231.62,56.17
3470,2025-04-02,301.89,74.62
3471,2025-04-02,218.8,54.03
3472,2025-04-03,272.99,69.09
3473,2025-04-04,255.23,63.62
3474,2025-04-05,246.34,60.84
3475,2025-04-05,332.23,81.53
3476,2025-04-05,352.07,89.48
3477,2025-04-06,315.04,78.95
3478,2025-04-07,257.14,69.26
3479,2025-04-07,323.27,76.8
3480,2025-04-07,248.61,65.37
3481,2025-04-07,469.59,115.72
3482,2025-04-08,279.04,69.23
3483,2025-04-08,240.3,61.52
3484,2025-04-08,221.77,56.72
3485,2025-04-09,292.74,73.75
3486,2025-04-09,321.09,79.49
3487,2025-04-09,341.65,84.16
3488,2025-04-10,294.93,79.31
3489,2025-04-10,221.62,49.39
3490,2025-04-10,306.89,77.48
3491,2025-04-11,358.59,90.49
3492,2025-04-12,339.64,84.77
3493,2025-04-12,327.65,82.24
3494,2025-04-12,322.76,81.49
3495,2025-04-13,223.15,56.43
3496,2025-04-13,363.16,91.7
3497,2025-04-13,247.6,65.66
3498,2025-04-14,701.02,172.73
3499,2025-04-15,203.12,50.61
3500,2025-04-16,242.25,59.9
3501,2025-04-16,343.49,86.17
3502,2025-04-16,282.28,70.47
3503,2025-04-16,238.5,57.39
3504,2025-04-17,389.28,96.58
3505,2025-04-17,405.11,101.79
3506,2025-04-17,490.15,122.4
3507,2025-04-17,240.81,61.41
3508,2025-04-18,148.59,38.59
3509,2025-04-19,375.31,92.83
3510,2025-04-19,333.49,81.61
3511,2025-04-19,394.92,97.87
3512,2025-04-19,336.69,83.67
3513,2025-04-20,220.82,52.57
3514,2025-04-20,249.05,59.45
3515,2025-04-20,330.32,80.35
3516,2025-04-20,426.93,108.84
3517,2025-04-21,377.32,95.67
3518,2025-04-21,240.38,61.9
3519,2025-04-22,264.58,65.31
3520,2025-04-22,428.91,105.19
3521,2025-04-22,227.09,57.15
3522,2025-04-22,167.78,44.36
3523,2025-04-22,330.6,82.17
3524,2025-04-23,251.77,63.62
3525,2025-04-23,306.53,77.16
3526,2025-04-23,230.58,59.41
3527,2025-04-24,287.93,71.4
3528,2025-04-24,197.15,49.86
3529,2025-04-24,241.26,59.24
3530,2025-04-24,223.94,57.05
3531,2025-04-24,405,99.75
3532,2025-04-25,472.06,118.24
3533,2025-04-26,208.79,54.66
3534,2025-04-27,269.12,67.01
3535,2025-04-27,207.11,56.11
3536,2025-04-28,447.66,111.29
3537,2025-04-28,319.94,81.04
3538,2025-04-28,291.83,70.37
3539,2025-04-29,370.55,92.39
3540,2025-04-30,243.15,58.06
3541,2025-04-30,297.63,72.91
3542,2025-04-30,284.39,68.64
3543,2025-05-01,247.8,58.52
3544,2025-05-01,202.85,50.04
3545,2025-05-02,267.43,63.18
3546,2025-05-02,454.7,113.09
3547,2025-05-02,425.85,108.51
3548,2025-05-03,431.77,108.3
3549,2025-05-03,447.96,110.04
3550,2025-05-03,204.61,49.21
3551,2025-05-03,238.19,61.06
3552,2025-05-04,261.91,61.65
3553,2025-05-04,340.25,84.93
3554,2025-05-05,221.78,52.4
3555,2025-05-05,313.17,78.5
3556,2025-05-06,160.72,36.9
3557,2025-05-06,274.12,69.22
3558,2025-05-07,208.89,49.98
3559,2025-05-07,228.42,57.91
3560,2025-05-07,221.18,57.76
3561,2025-05-07,355.86,85.84
3562,2025-05-08,222.38,53.89
3563,2025-05-08,364.13,88.69
3564,2025-05-08,280.67,70.53
3565,2025-05-08,338.58,86.59
3566,2025-05-08,248.37,62.41
3567,2025-05-09,277,75.85
3568,2025-05-09,265.11,66.08
3569,2025-05-09,279.53,70.19
3570,2025-05-09,295.06,73.46
3571,2025-05-09,408.94,103.47
3572,2025-05-10,231.38,57.56
3573,2025-05-10,250.01,62
3574,2025-05-10,208.42,51.12
3575,2025-05-10,331.81,81.38
3576,2025-05-11,321.87,83.15
3577,2025-05-11,252.7,64.41
3578,2025-05-11,263.57,68.63
3579,2025-05-11,255.81,62.95
3580,2025-05-12,254.8,64.29
3581,2025-05-12,709.71,178.18
3582,2025-05-12,156.34,35.81
3583,2025-05-12,314.92,80.7
3584,2025-05-12,379.14,94.89
3585,2025-05-13,237.2,60.29
3586,2025-05-14,322.58,81.93
3587,2025-05-14,439.01,110.12
3588,2025-05-14,451.09,109.88
3589,2025-05-14,327.48,83.22
3590,2025-05-14,402.2,101.94
3591,2025-05-15,267.22,66.43
3592,2025-05-15,352.59,89.65
3593,2025-05-15,312.38,78.19
3594,2025-05-15,412.21,99.72
3595,2025-05-15,405.34,102.6
3596,2025-05-16,221.02,55.91
3597,2025-05-16,395.03,100.94
3598,2025-05-16,337.56,81.97
3599,2025-05-16,238.83,58.24
3600,2025-05-17,317.55,76.74
3601,2025-05-17,254.13,62.06
3602,2025-05-17,392.48,99.41
3603,2025-05-17,536.1,135.73
3604,2025-05-17,376.4,93.52
3605,2025-05-18,209.04,50.98
3606,2025-05-19,219.44,52.65
3607,2025-05-19,563.62,144.57
3608,2025-05-19,356.81,91.16
3609,2025-05-19,258.28,62.36
3610,2025-05-20,350.42,87.9
3611,2025-05-20,232.81,57.74
3612,2025-05-20,215.21,53.84
3613,2025-05-20,225.4,57.08
3614,2025-05-20,428.5,111.5
3615,2025-05-21,326.13,83.68
3616,2025-05-21,133.34,34.13
3617,2025-05-22,293.86,71.6
3618,2025-05-22,377.78,97.6
3619,2025-05-22,252.02,64.27
3620,2025-05-22,256.24,64.68
3621,2025-05-22,198.29,48.87
3622,2025-05-23,406.73,98.71
3623,2025-05-23,377.41,96.17
3624,2025-05-23,303.58,75.6
3625,2025-05-24,379.84,97.22
3626,2025-05-25,263.61,68.07
3627,2025-05-25,382.49,95.49
3628,2025-05-25,196.71,48.29
3629,2025-05-26,418.18,107.4
3630,2025-05-26,223.02,56.97
3631,2025-05-26,297.44,74.8
3632,2025-05-26,305.28,78.92
3633,2025-05-27,386.32,100.53
3634,2025-05-27,358.49,86.78
3635,2025-05-27,434.84,109.45
3636,2025-05-28,367.27,93.95
3637,2025-05-28,270.49,66.32
3638,2025-05-28,285,70.21
3639,2025-05-28,304.95,73.58
3640,2025-05-28,347.14,86.65
3641,2025-05-29,263.14,64.5
3642,2025-05-30,273.29,65.96
3643,2025-05-31,240.86,63.68
3644,2025-05-31,195.22,46.39
3645,2025-05-31,494.37,123.7
3646,2025-06-01,368.3,92.26
3647,2025-06-01,285.04,72.37
3648,2025-06-01,361.57,88.17
3649,2025-06-01,448.37,112.74
3650,2025-06-01,219.38,59.5
3651,2025-06-02,397.72,102.41
3652,2025-06-03,215.19,52.35
3653,2025-06-03,357.45,88.8
3654,2025-06-03,336.32,84.68
3655,2025-06-03,304.45,77.55
3656,2025-06-03,207.16,52.62
3657,2025-06-04,280.19,69.65
3658,2025-06-04,353.04,89.83
3659,2025-06-05,558.41,138.5
3660,2025-06-05,220.17,55.29
3661,2025-06-05,188.66,47.82
3662,2025-06-05,224.05,56.15
3663,2025-06-06,277.94,71.19
3664,2025-06-06,256.98,62.76
3665,2025-06-06,202.86,49.5
3666,2025-06-06,173.63,43.92
3667,2025-06-06,516.91,128.31
3668,2025-06-07,306.03,77.73
3669,2025-06-07,247.89,59.51
3670,2025-06-07,256.73,63.57
3671,2025-06-08,536.23,130.29
3672,2025-06-08,453.17,117.04
3673,2025-06-08,250.58,63.22
3674,2025-06-08,478.34,119.97
3675,2025-06-09,451.6,112.09
3676,2025-06-09,353.14,87.76
3677,2025-06-09,335.08,80.19
3678,2025-06-09,145.67,36.26
3679,2025-06-09,307.1,76.07
3680,2025-06-10,216.67,55.03
3681,2025-06-10,265.87,65.31
3682,2025-06-10,365.69,92.1
3683,2025-06-11,185.79,46.96
3684,2025-06-12,270.72,71.02
3685,2025-06-12,233.87,59.46
3686,2025-06-12,215.81,55.9
3687,2025-06-13,266.93,67.91
3688,2025-06-13,454.98,112.29
3689,2025-06-13,393.92,97.39
3690,2025-06-13,445.39,110.96
3691,2025-06-13,369.63,89.95
3692,2025-06-14,230.26,59.61
3693,2025-06-14,340.22,84.92
3694,2025-06-14,318.64,79.78
3695,2025-06-15,342.22,86.05
3696,2025-06-16,315.84,81.39
3697,2025-06-17,364.31,90.41
3698,2025-06-18,326.86,79.71
3699,2025-06-18,385.64,97.6
3700,2025-06-18,332.15,80.84
3701,2025-06-18,456.42,113.77
3702,2025-06-18,307.59,77.04
3703,2025-06-19,243.73,57.62
3704,2025-06-19,278.51,69.54
3705,2025-06-19,300.99,77.47
3706,2025-06-20,207.47,53.11
3707,2025-06-20,196.07,50.17
3708,2025-06-20,245.65,61.29
3709,2025-06-20,374.49,94.5
3710,2025-06-20,576.9,143.29
3711,2025-06-21,292.87,76.11
3712,2025-06-21,216.5,53.75
3713,2025-06-21,261.85,68.9
3714,2025-06-22,289.4,68.32
3715,2025-06-22,449.1,111.34
3716,2025-06-22,286.42,72.14
3717,2025-06-23,257.59,68.36
3718,2025-06-23,284.9,69.4
3719,2025-06-23,316.15,79.53
3720,2025-06-23,783.05,194.39
3721,2025-06-24,505.11,124.84
3722,2025-06-25,371.42,94.91
3723,2025-06-25,508.33,126.87
3724,2025-06-25,219.15,52.49
3725,2025-06-25,215.73,54.24
3726,2025-06-25,441.47,111.19
3727,2025-06-26,349.4,85.92
3728,2025-06-27,456.77,113.6
3729,2025-06-28,325.76,84.18
3730,2025-06-28,193.29,47.93
3731,2025-06-29,251.44,57.55
3732,2025-06-30,536.8,135.85
3733,2025-07-01,198.67,48.36
3734,2025-07-01,288.42,72.22
3735,2025-07-01,337.57,85.54
3736,2025-07-01,293.5,68.75
3737,2025-07-02,372.81,96.62
3738,2025-07-02,485.09,125.16
3739,2025-07-02,358.67,87.96
3740,2025-07-03,319.48,81.8
3741,2025-07-03,285.98,76.98
3742,2025-07-03,213.54,51.25
3743,2025-07-03,322.23,82.15
3744,2025-07-04,351.25,85.83
3745,2025-07-04,324,79.78
3746,2025-07-04,301.03,74.52
3747,2025-07-05,204.75,50.83
3748,2025-07-05,322.19,83.62
3749,2025-07-05,661.73,167.74
3750,2025-07-05,377.19,96.42
3751,2025-07-05,215.45,54.77
3752,2025-07-06,354.43,90.47
3753,2025-07-06,392.96,97.88
3754,2025-07-06,459.85,113.93
3755,2025-07-06,238.15,57.67
3756,2025-07-06,287.23,69.97
3757,2025-07-07,420.09,106.8
3758,2025-07-07,274.03,67.52
3759,2025-07-07,188.33,44.7
3760,2025-07-08,321.99,83.73
3761,2025-07-08,343.9,89.15
3762,2025-07-08,234.87,61.04
3763,2025-07-08,242.16,60.37
3764,2025-07-08,326.68,78.36
3765,2025-07-09,337.92,86.35
3766,2025-07-09,336.03,84.3
3767,2025-07-09,223.02,54.47
3768,2025-07-09,239.67,60.05
3769,2025-07-10,304.35,75.35
3770,2025-07-10,368.64,94.24
3771,2025-07-10,424.74,103.52
3772,2025-07-10,281.49,72.84
3773,2025-07-10,484.07,120.3
3774,2025-07-11,300.83,76.5
3775,2025-07-11,385.79,94.96
3776,2025-07-11,305.43,77.67
3777,2025-07-11,533.99,130.29
3778,2025-07-11,520.42,127.98
3779,2025-07-12,328.94,84.88
3780,2025-07-12,511.5,122.69
3781,2025-07-12,210.17,53.92
3782,2025-07-12,696.74,174.21
3783,2025-07-12,122.38,28.14
3784,2025-07-13,442.59,109.54
3785,2025-07-13,275.45,69.39
3786,2025-07-13,436.16,108.69
3787,2025-07-13,394.74,99.58
3788,2025-07-13,280.71,70.99
3789,2025-07-14,502.54,130.16
3790,2025-07-14,414.68,102.71
3791,2025-07-14,211.29,53.96
3792,2025-07-15,399.05,99.32
3793,2025-07-15,289.61,69.73
3794,2025-07-16,433.1,109.07
3795,2025-07-16,278.42,66.28
3796,2025-07-16,347.62,88.43
3797,2025-07-17,301.44,75.52
3798,2025-07-17,225.12,57.54
3799,2025-07-17,340.32,83.27
3800,2025-07-18,262.85,65.03
3801,2025-07-18,549.93,135.44
3802,2025-07-19,402.8,102.77
3803,2025-07-19,217.29,51.41
3804,2025-07-20,218.41,56.26
3805,2025-07-20,315.25,79.4
3806,2025-07-20,299.75,76.74
3807,2025-07-20,282.48,71.13
3808,2025-07-20,261.66,67.1
3809,2025-07-21,366.27,91.26
3810,2025-07-21,388.97,95.31
3811,2025-07-21,214.57,49.53
3812,2025-07-22,308.34,80.24
3813,2025-07-22,359.19,92.37
3814,2025-07-22,572.81,139.68
3815,2025-07-22,403.89,103.15
3816,2025-07-23,267.18,65.66
3817,2025-07-23,342.34,86.62
3818,2025-07-23,386.64,95.62
3819,2025-07-23,319.44,83.08
3820,2025-07-24,399.82,102.63
3821,2025-07-24,345.26,88.59
3822,2025-07-24,377.04,93.36
3823,2025-07-24,239.8,59.25
3824,2025-07-25,359.39,90.17
3825,2025-07-25,359.62,88.88
3826,2025-07-25,304.25,73.75
3827,2025-07-25,370.88,92.34
3828,2025-07-26,402.12,98.4
3829,2025-07-26,567.99,142.65
3830,2025-07-26,278.81,68.78
3831,2025-07-26,453.05,112.62
3832,2025-07-26,283.3,67.5
3833,2025-07-27,451.5,116.29
3834,2025-07-27,355.32,88.57
3835,2025-07-27,428.28,106.51
3836,2025-07-28,205.8,53.8
3837,2025-07-28,507.34,124.82
3838,2025-07-28,462.93,114.28
3839,2025-07-28,207.29,53.26
3840,2025-07-28,455.8,115.59
3841,2025-07-29,572.1,139.6
3842,2025-07-29,295.16,74.01
3843,2025-07-30,307.99,77.35
3844,2025-07-30,248.27,62.41
3845,2025-07-31,302.74,77.82
3846,2025-08-01,272.43,65.31
3847,2025-08-02,243.12,59.99
3848,2025-08-02,475.23,116.02
3849,2025-08-02,427.12,106.37
3850,2025-08-03,247.88,59.62
3851,2025-08-04,346.45,86.12
3852,2025-08-04,458.45,115.17
3853,2025-08-04,491.74,124.18
3854,2025-08-04,260.01,64.65
3855,2025-08-05,431.05,107.8
3856,2025-08-06,292.26,72.96
3857,2025-08-07,542.97,134.94
3858,2025-08-07,247.42,61.88
3859,2025-08-08,487.78,118.85
3860,2025-08-08,239.95,57.19
3861,2025-08-08,260.09,64.4
3862,2025-08-09,319.31,76.33
3863,2025-08-09,356.1,90.18
3864,2025-08-09,530.27,129.81
3865,2025-08-09,236.72,58.98
3866,2025-08-09,171.35,42.63
3867,2025-08-10,220.99,58.91
3868,2025-08-10,339.72,82.99
3869,2025-08-10,379.4,92.32
3870,2025-08-10,223.79,59.2
3871,2025-08-11,399.36,96.26
3872,2025-08-11,348.63,86.31
3873,2025-08-11,371.67,94.95
3874,2025-08-11,371.54,92.87
3875,2025-08-11,296.27,74.34
3876,2025-08-12,376.81,96.75
3877,2025-08-12,402.42,101.71
3878,2025-08-13,200.22,47.45
3879,2025-08-13,459.33,115.18
3880,2025-08-13,250.97,61.14
3881,2025-08-13,432.82,109.59
3882,2025-08-14,277.65,69.68
3883,2025-08-14,253.5,63.38
3884,2025-08-14,712.55,174.34
3885,2025-08-14,401.91,101.59
3886,2025-08-15,487.92,122.6
3887,2025-08-15,309.13,74.21
3888,2025-08-15,255.39,62.37
3889,2025-08-16,248.19,60.93
3890,2025-08-17,401.77,101.67
3891,2025-08-18,374.63,90.52
3892,2025-08-18,415.99,101.44
3893,2025-08-18,400.78,101.04
3894,2025-08-19,281.56,70.44
3895,2025-08-19,263.17,65.11
3896,2025-08-19,436.3,109.62
3897,2025-08-19,439.53,109.38
3898,2025-08-20,211.44,49.23
3899,2025-08-20,254.32,61.19
3900,2025-08-21,420.56,106.11
3901,2025-08-22,423.94,103.66
3902,2025-08-23,575.93,146.88
3903,2025-08-23,307.32,79.8
3904,2025-08-23,476.27,116.13
3905,2025-08-24,453.4,115.45
3906,2025-08-24,378.93,95
3907,2025-08-24,265.46,66.87
3908,2025-08-25,504.37,126.25
3909,2025-08-25,377.57,95.11
3910,2025-08-25,346.42,85.81
3911,2025-08-25,336.62,83.02
3912,2025-08-26,332.97,86.73
3913,2025-08-26,417.56,102.64
3914,2025-08-26,195.56,47.49
3915,2025-08-26,266.96,64.51
3916,2025-08-27,625.31,156.89
3917,2025-08-27,292.59,71.89
3918,2025-08-27,266.08,66.7
3919,2025-08-27,423.28,106.44
3920,2025-08-28,370.12,97.47
3921,2025-08-28,211.17,50.22
3922,2025-08-28,381.37,97.76
3923,2025-08-28,301.34,75.59
