X0,X1,X2,X3,X4,X5,y
0.1618,-4.698,0.9473,5.377,-1.6559,2.8773,2
-2.3856,-3.0119,-3.1554,1.3911,2.0591,-0.125,1
2.4074,-5.197,-0.1199,-1.3141,-3.3562,-0.6791,2
0.1733,-2.5941,1.2112,1.5436,-2.2009,-6.2295,3
-1.7266,-2.6271,7.9361,-3.5819,1.4441,-3.5381,3
-4.162,2.4293,0.1127,0.4088,2.6597,-0.031,1
-0.5934,-8.2459,-1.827,-1.5264,-0.3647,-1.7966,2
-0.3986,0.8467,-2.3942,-12.9494,0.2596,0.2635,2
0.5618,-5.2587,6.4548,-0.2242,-5.3483,-3.348,3
1.3642,5.376,2.6917,-1.2037,-3.0534,4.1933,0
-1.9368,0.395,-0.8185,-3.2516,-2.5993,-0.9573,0
-1.3709,-1.104,3.9777,-5.5707,-3.6607,1.6032,2
1.8581,-4.4005,1.1138,-3.6943,1.2159,-4.5182,2
1.7865,-5.5058,-0.8116,0.0987,0.3618,0.285,2
-1.8465,3.9745,3.7954,-0.5627,2.1184,0.214,1
3.5982,-0.5505,4.0513,-3.2051,1.7007,-4.8995,2
-3.6336,-0.4606,-2.6437,-3.2458,4.3016,1.7372,1
0.5845,-0.8615,0.4858,-4.2251,0.9994,-3.0298,2
2.0932,0.2278,-4.6256,-6.1637,-0.4745,-0.1958,2
-3.7098,1.0846,-1.1664,-4.5682,4.0485,0.4611,0
4.4769,-2.3705,3.3282,-3.1029,-1.189,2.7881,2
-3.29,-1.8857,-1.69,-4.9583,-0.5037,1.6261,0
0.3775,-4.5986,-3.8084,-6.0414,-4.5247,-1.7035,2
1.0307,-1.1661,2.6365,-0.9715,-1.7944,5.8915,0
1.6376,-2.2711,3.3948,2.2303,3.7266,-1.1092,3
-1.5147,0.6769,4.6156,-4.3372,-0.2922,4.6904,0
-0.8002,4.5346,-0.003,-4.3599,1.8053,7.3126,0
-2.3603,-3.6385,-0.4689,-3.054,-3.3239,-0.0245,0
-6.813,-3.6595,-2.1856,-7.1076,-6.8145,0.5785,0
-6.2373,1.4233,-2.885,-1.1919,3.7201,0.4281,0
2.9441,-3.8173,-0.3459,-6.2954,1.7896,-4.2912,2
-2.6551,3.0418,1.0967,-4.37,3.3588,-2.686,0
-2.7001,2.1584,-4.4268,-3.6801,-0.5083,1.4433,0
2.9517,0.9141,1.5893,-0.2946,-4.6452,-7.1594,3
-0.2033,1.6589,3.296,1.0854,1.2346,-1.1771,1
4.2481,-6.9235,-0.9536,3.5705,-1.5298,-3.6568,2
-2.0059,3.2853,3.1006,-0.6604,0.2869,-2.3956,0
-4.3204,3.6113,-1.6656,1.4665,-1.4388,-1.6921,1
0.3951,5.8901,1.3351,-2.0184,-1.7263,-0.1157,1
1.1969,-1.1247,0.57,-1.4402,-2.9999,-4.3211,3
1.8689,-0.6413,-2.6366,-7.298,3.6525,-2.002,1
-1.5375,2.9745,-3.3208,0.1348,3.5628,3.6569,1
1.6028,-0.3031,3.4228,-2.691,-0.0269,0.0073,3
1.2803,2.4797,3.1405,3.7152,1.9783,0.4222,1
1.2819,-1.7677,1.6652,-0.2281,-0.1849,-0.521,2
-0.8304,-3.9227,5.4177,-3.369,-3.0057,-3.0308,3
1.4938,-5.458,-3.831,-3.0453,-4.0264,-4.6259,2
2.4362,-0.6793,-0.1616,-3.336,-0.9512,-2.3539,2
0.9573,-2.5035,0.6933,-6.7704,0.5153,0.1402,2
3.9521,-4.7912,-2.9709,-3.1719,-3.5684,-3.5659,2
-0.0509,-3.1118,-6.4525,1.6927,1.0499,-0.2503,1
2.4351,-1.02,-2.2066,-1.7939,-7.415,-4.0038,2
1.1922,1.2444,4.9613,3.3082,-5.0063,2.2218,3
-4.8387,-1.9458,1.2351,-4.4356,3.3628,-0.2856,0
1.343,1.9881,1.2586,-6.5428,0.3098,3.4776,0
-3.3436,4.8332,0.9786,1.3559,0.4405,-2.756,1
1.77,-2.7574,-1.3657,-2.8386,0.7231,-2.5472,2
-0.2317,-0.6007,-0.2335,-1.8405,-2.3076,-6.6574,3
-2.853,1.532,-3.8168,-1.735,6.38,0.4837,0
0.8375,-3.467,-3.8872,-1.8738,-2.1963,2.3742,2
-2.8936,0.2613,4.5335,-1.2045,1.4471,-5.4955,1
-5.9488,-3.5826,0.3762,-1.7575,-0.2694,-0.9395,2
-12.5483,5.6551,-1.9287,-1.6308,0.2858,6.5336,0
-4.7791,-2.014,-0.1669,-2.663,2.6813,-0.0886,0
0.5841,1.2276,-2.4995,-3.4691,-5.7902,0.5521,2
-1.6814,-1.2332,-0.4345,-3.1383,1.7018,-1.5331,2
-0.0109,-5.6953,3.5409,-4.9489,-4.2963,-5.9604,0
-3.7787,-1.8855,0.7009,-1.0265,2.0331,3.3353,0
-3.0923,-4.9655,3.6323,-0.8468,-2.0823,4.0756,2
5.5579,-6.6337,-1.6997,-5.7321,-0.8175,-2.7393,2
-2.043,7.0975,-4.5888,-4.1508,1.75,-0.7304,0
1.6141,-4.9583,2.057,-3.9988,-2.8707,1.1748,2
1.4373,-0.7106,0.288,-4.2246,0.6649,-1.547,0
7.5945,0.3127,-0.0183,-3.1048,-5.5711,-5.1784,3
-0.5418,-4.5889,2.7435,0.3617,-2.1056,-0.2387,2
1.982,-2.9012,7.6966,3.0007,1.0342,-7.1597,3
1.7341,2.912,-0.0116,-4.4873,0.2215,0.882,2
3.097,-1.3513,-2.7091,-2.3405,0.0039,3.6367,2
2.8246,-0.3801,-0.4033,0.0297,2.7321,-4.2593,1
3.3689,5.4049,-0.0454,1.1702,4.9583,1.1714,1
0.1997,-2.3444,2.0545,-5.8805,-6.9397,-3.4565,2
2.5838,-5.5102,1.3632,0.1891,-0.6427,-0.8529,2
2.2729,-1.4156,-2.6074,-4.3493,2.8897,0.0329,2
-2.4006,-2.235,-0.3657,-0.2012,2.079,4.9451,1
0.553,1.149,4.3028,0.8084,0.4838,0.3921,1
0.6,-3.3141,5.5153,-6.11,-3.9522,-1.7513,3
2.8948,-2.77,2.6834,1.83,-6.4703,-3.5379,3
-0.1122,-1.7711,1.1141,-0.8532,-2.6749,-2.8998,3
0.967,1.8083,3.773,-3.9126,4.4925,-5.6466,1
1.4667,1.0647,4.4166,5.7102,5.222,-3.5524,1
-3.8034,-0.5141,-0.5133,0.826,-3.8091,-0.1667,0
0.0558,-2.5266,0.4418,-4.112,-1.1387,0.7536,2
-3.0491,0.6095,0.805,1.5623,5.5864,5.7153,0
3.2191,-2.0922,1.2914,-3.862,-3.2123,-9.0338,3
-2.7927,1.2356,-2.1128,-6.1084,2.2949,-0.7319,1
-2.2154,0.2362,3.7508,-6.4306,0.9592,-0.2235,0
-3.2408,-2.2693,0.2075,-3.7932,-1.8055,-1.2109,0
-0.34,-6.5882,1.4002,-3.0384,1.8346,2.5679,2
2.4568,2.5309,0.5636,-1.9118,-0.6435,-1.3231,2
5.1641,-1.0349,1.2865,-6.9886,-8.9001,-6.6694,2
-0.5642,4.3326,6.1422,-4.7543,-2.6291,-2.7327,3
1.6599,4.2112,-3.6152,1.216,4.5653,0.7201,1
0.5292,-5.032,-0.2784,-3.7827,-1.2643,0.0972,2
3.238,2.0084,2.7754,-5.4606,8.0298,4.7776,0
-2.8776,0.342,1.137,-3.9131,6.1785,4.0126,0
5.1981,1.7183,0.9147,1.7456,-1.9864,-3.5959,1
-1.3624,0.4189,6.015,-0.5748,2.2101,-0.4049,0
-4.6756,4.3693,1.5798,-4.5227,-2.2548,5.2685,0
2.9524,-5.4102,-2.1982,-4.8884,0.2471,-4.1971,2
-2.7674,2.6358,3.6348,1.5615,6.2346,-2.9431,1
-2.1528,-0.4534,0.4265,-6.8109,-3.8756,-1.3244,2
1.9497,-0.9823,0.6816,-4.6761,-2.8859,-0.9231,2
2.3849,-2.8148,3.0337,-2.43,-5.1011,-0.5744,2
-2.6711,-1.823,-0.7239,1.8366,2.31,3.1801,1
2.8751,-1.9446,-3.1589,-1.1509,4.6553,-2.91,2
-1.7896,6.1294,2.5836,-3.1084,1.3433,-5.0891,1
0.2014,0.0654,3.2955,1.1345,-1.9079,-3.5763,1
-4.3472,2.2407,-1.5723,4.1017,2.9485,0.1928,1
3.2158,-1.7802,2.6885,-0.5864,3.0064,-3.7775,1
-0.9587,-0.9352,0.1534,-4.0803,2.0255,2.0842,0
-1.9726,-0.7443,3.8273,-0.9245,-2.0377,-4.5357,3
4.3316,-0.9958,-0.5066,2.566,5.5736,0.8874,1
-5.1056,-4.2616,0.1797,-3.1636,2.9887,2.4543,0
2.0889,-2.5516,3.1111,-4.309,-1.9782,-4.8145,2
1.5884,-2.5128,0.4688,-2.8331,7.2952,-0.6911,1
4.0833,1.6736,-0.5514,0.6634,-5.2618,-6.8297,3
4.5467,-2.7673,7.2384,0.612,2.1883,-4.3374,1
0.8188,-0.1052,8.8078,-0.4086,-5.3502,1.3993,3
3.2054,-6.0847,4.1831,0.5618,0.295,-4.253,3
0.8983,-4.4224,-1.4928,-4.8935,-4.299,-0.8782,2
-6.4204,-5.419,3.8457,0.1765,-3.2571,-0.6721,2
-2.2494,-1.6164,5.7375,-5.5372,-0.3088,1.1591,0
2.3088,0.7136,4.1955,-4.4928,-2.742,1.8731,0
-3.552,3.376,1.7946,0.2389,1.8068,2.8205,0
3.2003,0.1332,-1.4039,2.1517,-4.5611,-3.6728,3
-2.3664,1.3914,0.7309,-0.5049,-5.3273,-3.226,3
-2.529,3.326,-2.7912,-1.5158,1.1081,-1.7869,1
-1.5103,0.839,1.881,-5.3052,-3.729,-1.4925,3
1.38,3.4458,-3.3119,0.9179,-0.3139,3.1857,1
-2.3552,0.6644,-5.1911,-3.1046,-0.242,4.8118,0
1.8219,-0.418,-3.1886,2.9406,-0.1799,-5.7273,1
-3.2168,-4.3137,-3.4898,0.0338,0.2053,-2.8484,1
-5.5839,2.9848,6.9838,-4.1313,-0.6462,4.7678,0
1.0535,-6.1682,2.5145,0.7451,-3.2488,-0.5555,2
1.656,4.9211,-0.238,1.8764,0.4966,-0.8828,1
2.8578,-4.3198,-0.7325,3.4884,0.5719,4.3486,2
0.1891,0.3501,-2.8552,-3.3516,-3.0295,2.1647,2
2.7458,1.6874,-1.6686,-2.2792,-1.4763,-0.4649,2
0.8057,-0.8192,-0.1481,3.849,2.6331,-1.9816,1
1.6567,-2.1498,5.1395,-2.0011,-1.5169,-4.3914,2
3.2842,1.6681,-0.0379,1.2842,4.9275,-1.9032,1
-1.2127,2.1219,2.1881,1.9739,1.2835,1.634,1
-0.445,-2.8696,-3.197,-6.6885,-2.8304,4.124,0
-0.3761,-2.5394,0.652,-1.4127,-3.6245,-5.4315,3
-3.4767,-1.7472,1.7122,-1.7056,-3.7286,-3.0684,3
-1.343,-0.0522,4.5143,-3.4734,-4.737,-0.7575,3
5.0145,-6.169,4.766,-1.0745,-1.4883,-1.5976,3
5.8464,2.5026,4.8341,-4.4356,-0.2263,-0.5484,1
-0.2618,-4.4437,0.4968,-2.3055,-2.8429,-5.5885,2
-1.0777,-4.2813,0.3513,0.4335,-5.0872,-5.9178,3
-0.7113,-3.9001,-0.268,-4.6021,-5.78,1.6371,2
-2.1889,2.2934,-4.6162,-4.9763,1.0673,0.1514,0
4.342,0.1093,8.0432,-2.5397,-3.2153,2.0352,3
-1.6373,-1.4587,3.2164,-0.437,-1.0068,-1.5952,2
-2.5404,-3.4007,0.5071,-4.0508,-3.0845,1.4914,0
-1.6644,1.2015,4.76,-5.9603,-1.5175,-1.5968,0
-4.4149,0.4936,-0.4677,-4.3741,0.6561,-2.878,0
3.0597,0.2067,2.1792,-0.2374,-0.485,2.7453,0
-1.0912,-3.5053,-3.2874,-2.4211,2.7123,1.8256,0
-0.6887,3.3463,4.6376,0.5045,-2.2568,-2.1162,3
3.6751,-2.2662,-1.153,-2.4688,-0.5677,-4.9324,2
-0.7935,-1.6396,4.5588,-2.1899,3.6621,-5.2208,2
-4.8864,-0.7435,3.2927,1.4212,0.4902,0.1469,0
-3.0444,1.1612,4.8925,-4.252,-0.3797,0.0023,2
4.323,-1.1677,-1.8803,-4.3307,-3.5372,2.3019,2
0.9464,-1.2882,-0.8156,-6.6714,-0.0052,-2.3759,0
-1.8886,4.4384,3.7015,-5.9862,1.7376,1.3171,0
2.2801,0.8098,0.4643,-6.928,-0.9341,-3.6032,2
-8.7761,-1.6986,0.1977,-2.706,0.1417,4.8982,0
-0.6197,1.6886,-5.5369,0.7139,2.3733,1.6518,1
-1.3113,1.7731,9.3136,-1.1499,-1.0646,-1.6514,3
-1.5878,-0.5821,0.3578,0.4298,-1.4698,0.3553,3
-0.8228,-0.94,-6.9133,0.8621,7.978,1.7424,1
-2.0103,-2.5509,4.3281,-1.7202,-0.4966,-4.3709,3
0.0678,-8.7351,-2.4697,-1.3123,4.6294,-1.2484,2
-1.3037,-1.593,1.2583,-0.195,-2.591,-1.219,2
2.7078,6.4688,0.3676,-0.5852,5.605,4.2946,1
-2.3862,-1.8715,5.7939,-0.8214,-5.6411,0.6267,3
2.9977,-0.2793,3.5622,-5.2165,0.1734,-0.8315,2
0.306,-5.137,0.7057,-2.1597,-0.0282,-0.1471,2
-3.6135,-2.8585,-3.3796,0.6554,2.772,-4.3833,3
-0.4261,-2.5172,0.1097,0.0681,5.2957,-1.3507,1
0.9894,-5.8772,2.9044,0.2036,0.5716,-3.5634,2
-0.0745,0.4965,4.4234,-8.1747,-2.7517,5.0067,0
2.4687,4.4929,2.0709,-1.3567,2.4014,4.1912,1
2.4981,-1.576,-3.5974,-5.583,-3.2262,-5.0437,2
-4.0702,4.3763,1.9317,-4.9047,3.1816,5.3048,0
-1.1314,3.3484,0.5761,1.83,4.2832,-0.1719,2
1.0954,-1.944,0.167,-3.3408,-5.1359,-6.3042,2
-5.6326,1.7601,-2.3679,0.773,3.3338,2.9305,0
-2.0245,1.3648,3.8807,-0.9553,2.8399,0.5381,1
-4.3742,-0.4181,-1.8272,-4.4517,0.1581,0.5697,0
1.3206,-4.2262,2.1289,-1.4435,-2.1306,-7.4084,3
0.236,-2.2672,3.629,3.2016,2.9677,0.54,3
7.072,-4.0343,2.4865,-1.9743,3.2019,0.6154,2
-4.5787,-1.5188,1.4823,-9.6323,-0.0566,1.483,0
1.6136,-1.1265,-5.3831,-1.0549,-1.5768,2.9874,2
1.3219,2.5951,7.7933,-0.1864,-0.9288,-7.1669,3
2.0255,-3.8953,-2.7878,-3.9409,-0.7513,-3.8303,2
1.7818,-0.2918,4.8113,-6.4918,-5.7855,-2.4713,3
1.7791,-8.5688,1.114,-1.0474,-0.1067,-2.4475,2
-2.314,1.4092,7.3351,0.1294,-1.3515,-5.8006,3
-0.0806,-0.361,3.8006,4.1314,-0.4322,0.9965,1
-1.7481,-0.7048,4.7454,-1.6005,0.8453,-4.1723,3
-1.6086,5.1168,3.622,1.4425,2.4765,-0.6466,1
0.5729,-2.6157,5.2594,-4.8348,-2.9855,-1.9007,3
-0.6442,-3.7426,2.7147,-3.2671,-0.9263,-1.7621,2
2.766,5.6695,-0.0506,-2.4994,2.1032,0.0346,1
-7.5767,1.7423,3.9159,-2.4755,0.0371,4.2609,0
-0.1374,1.4461,1.2083,-1.8226,-4.6584,-3.2735,3
0.5776,-1.5365,4.8946,-0.7072,-1.3808,7.5153,0
2.1452,-5.2224,6.2865,-1.966,-7.4269,-2.6037,3
-2.684,0.4912,2.9674,0.7406,-2.1584,-0.2784,3
0.8715,-3.6321,0.8929,-2.9229,1.6386,-1.5228,2
1.1859,-3.186,0.9457,-2.1959,2.7145,-3.9502,2
-0.9617,-2.3786,3.3573,-3.589,0.1888,1.3545,2
6.736,2.2979,-3.0941,-6.1541,0.0608,-3.0497,3
-9.8339,-1.189,2.018,0.0988,-1.9044,2.8881,0
-3.2116,1.8528,1.3113,-4.1883,1.4736,1.4685,1
-4.1624,2.1059,1.7213,5.456,2.9555,-0.4126,1
-0.7725,-8.4843,-1.4788,2.9081,1.5732,1.9937,2
0.247,-3.0636,-1.2195,4.6318,-1.1569,1.815,2
-1.405,-5.4585,-4.7462,-4.7427,-0.7073,0.8166,2
1.3998,-1.4129,2.1506,-0.3952,2.8264,-0.9937,1
0.1176,0.1969,-5.0542,1.6335,-3.4748,-6.5688,3
1.592,-0.2355,-5.4433,0.469,1.2865,0.9608,1
1.2134,-3.7809,7.3558,-4.3164,-6.1445,-0.0788,3
4.1637,4.4894,-0.9704,-0.1488,-0.203,4.7703,0
6.5615,-3.7187,-2.4573,2.1443,3.2793,-2.5736,1
-0.063,-2.1106,1.8962,-7.9089,1.8295,-5.4599,2
-0.7882,-1.186,2.4388,-5.9167,-6.0318,-2.6055,3
0.8707,-1.8527,-1.8467,-0.0483,-4.1777,-1.3649,0
-0.8861,-0.5624,1.1301,0.7155,1.2725,2.0925,1
-1.0209,1.1267,3.2324,2.5018,-3.1497,-1.6462,3
2.8097,-3.5439,3.6944,-4.1437,-2.6984,1.4274,2
1.1173,-2.4295,-0.324,-5.5698,-0.1862,-5.1428,2
-0.5401,2.723,3.8468,0.1244,-0.3552,-3.2376,3
1.0511,-4.076,5.8193,-0.4203,1.059,-8.929,3
3.601,2.9397,-1.9714,-2.5237,1.5528,0.5206,1
-1.9221,-2.5214,2.1837,-6.6589,3.035,1.126,2
-0.1855,-3.2268,0.4417,-3.1697,5.8166,-4.6872,2
-0.6244,-2.686,5.9184,1.2757,-1.0445,-0.686,3
6.1883,2.9713,4.6827,1.4185,0.6582,-2.0977,3
-1.4749,-1.0414,0.5128,-4.4543,3.7942,1.913,0
3.5422,-9.6062,0.5156,-2.4711,-0.9157,0.3309,2
-1.5248,-2.4222,-0.2659,-0.4325,2.2632,-2.3217,1
2.9995,-1.0411,1.0597,-5.0403,-1.8776,1.4179,2
-3.1887,-0.1769,-1.2864,-6.8539,-4.9469,4.1571,0
-2.2997,0.6036,6.7019,-2.6696,-0.7285,-6.4338,3
-2.3541,-4.2592,4.9534,3.9599,-3.0266,-0.5735,3
-1.1408,3.5038,5.8452,-6.9709,2.3938,-2.2277,3
1.943,4.1589,2.9347,-1.7903,-4.8466,-7.9437,3
5.0184,-0.578,-2.1625,-3.817,-3.6738,1.3934,3
-4.0738,0.9891,-2.3049,-2.8431,1.4479,2.0816,0
1.3091,-3.5482,-0.092,-2.2759,-3.1623,4.0574,2
1.015,-2.6404,-4.1535,-1.3777,-1.1404,-4.9933,2
-4.02,-1.2179,2.498,2.6537,1.5277,1.8745,1
0.3119,-1.6665,1.1778,-2.6682,-3.3121,1.233,2
-4.3093,-0.1863,3.8966,-3.7802,-4.8789,1.7566,0
1.1912,0.3885,-1.1108,0.5481,4.2155,-0.9332,1
-3.3206,-1.5625,1.2376,-4.6196,1.0511,3.5744,0
-1.5151,1.3404,4.7657,-0.2267,-1.3393,0.8657,1
2.0197,-3.3375,6.5341,0.6036,-2.4511,-2.2676,3
1.326,-1.4147,1.4603,0.8239,-3.2265,-1.2155,3
3.3365,-4.0365,4.1948,-0.926,-3.5063,-8.8684,3
7.2287,0.8093,3.1358,-0.8927,-5.9766,-1.8415,3
5.0548,-1.1467,4.0931,-1.7096,0.1238,-2.9168,2
8.0584,0.252,-0.3918,-0.7334,-4.3198,0.4381,3
-4.6199,-4.1043,0.1701,-4.6379,2.3794,0.3484,3
1.0582,0.459,-0.9243,-6.9326,4.4721,3.3892,2
2.071,-6.2704,1.0902,3.6744,-0.5078,-6.2951,3
1.7048,2.1226,-2.4594,3.406,2.2008,0.436,1
3.6451,0.2895,1.5896,1.7764,-1.5331,-3.0361,1
0.0647,2.0196,2.3565,2.6976,1.3876,-2.3959,3
-1.7647,-0.6462,2.5705,-2.1392,3.5105,-3.6454,3
4.8352,-2.6937,0.8915,-0.5673,0.1963,0.5599,2
-0.2579,0.8208,-0.6751,-2.8129,-2.1093,-0.403,0
-3.3622,0.3712,-0.1562,-9.9207,1.4182,-1.075,0
-1.9295,1.0176,-2.1876,0.7642,-1.9277,0.3094,3
-1.8524,-0.4824,3.4514,-0.8996,-0.9545,-4.5472,3
1.2465,0.9091,1.7174,4.7413,2.559,0.5474,1
0.0949,2.0807,-4.4803,-4.2979,-1.1685,6.2056,0
3.7449,2.7367,-11.0912,2.4727,-0.6209,1.5911,1
-3.9348,0.7856,-3.9786,-1.2976,1.7791,2.9967,0
-1.2357,-0.5688,4.426,-2.5848,5.8357,4.6557,0
0.0408,0.667,-0.4943,2.6956,1.6268,-2.9298,1
1.7596,2.9266,0.8811,-4.3643,-0.3526,3.2085,2
-1.2224,-2.5067,6.5228,1.4278,3.645,-5.3313,3
-1.7125,-2.8263,5.3803,-4.3363,0.9462,0.1736,3
5.8702,-0.3403,-4.1993,-0.1038,4.2346,-4.2105,1
-2.4471,-2.1382,1.4406,-0.7743,-1.4281,-1.0266,2
2.0594,-4.7545,3.0333,-4.9487,4.5285,1.1724,2
-1.3869,4.7475,3.2495,-4.6729,3.3474,2.3117,0
-3.1099,1.8411,-4.1133,-3.7343,-0.0357,-2.0544,1
-5.8049,-1.6352,1.6175,-5.8967,0.5855,5.843,0
-0.0982,-1.5925,-1.1512,-5.8045,6.4184,0.587,0
1.8452,-3.0077,-0.3636,-5.5707,-2.9142,-1.5787,2
-2.8249,2.261,-1.1102,-6.2706,2.0416,3.708,0
1.6303,-4.6532,2.4711,1.0893,1.5485,-4.1041,3
4.5478,-2.0403,4.9231,-3.4715,-4.4949,-3.5409,3
-1.2567,-8.9493,1.1576,-5.3542,-0.7536,-2.4297,2
3.0692,7.1682,-0.1368,4.0883,2.8988,-3.1328,1
0.4562,-2.9354,-2.803,-3.6981,1.0462,-2.8479,2
3.7694,0.8315,-0.3776,-6.0332,-1.2578,-1.5824,2
2.8289,-3.1845,-1.3659,4.1883,-5.94,-6.2935,3
1.7897,-0.8288,3.05,2.4085,-3.1793,-3.4442,3
-1.1752,-3.0418,5.2184,-4.5844,2.431,3.1654,0
-4.5132,2.096,0.8675,-0.9545,2.4824,2.3403,0
-0.0719,3.3833,-2.3569,-3.6676,0.0332,-2.8824,1
1.7012,-1.8957,-1.1098,-1.8813,2.0361,6.1686,0
-4.7303,0.149,-4.1704,-3.1903,0.4916,5.2764,0
-1.0481,-0.6845,-0.5825,1.689,0.3312,-1.9117,1
-1.3175,0.9896,0.4619,0.3514,4.482,-0.4149,1
2.2066,-1.7692,1.4647,-4.3182,0.8527,-0.8524,2
2.5499,-4.0897,-0.9859,-1.964,-4.2951,-5.8428,3
5.1959,-1.2959,2.3367,-4.8626,-0.8663,-4.1363,3
0.0112,2.1863,4.6494,0.8749,-6.3064,-5.7274,3
-0.5542,-2.859,6.7357,-2.1043,-8.3701,-11.2342,3
0.9151,6.1127,1.2064,-0.9056,2.4117,2.943,1
6.8222,-2.8924,3.4474,0.1615,0.7482,-2.8651,3
-1.199,-4.6615,1.4116,0.9221,-0.3999,-4.5536,2
0.3181,-2.1857,7.996,2.234,-2.324,-4.9963,3
1.6478,-8.9589,-2.7836,-1.9466,-2.198,0.9686,2
-0.6202,-2.1795,8.661,-4.2935,1.8551,0.2696,0
-3.6571,6.3483,1.4305,1.7255,6.2225,1.8388,1
-6.9637,1.0272,-0.8557,-4.5901,2.182,1.1659,0
0.1564,-4.043,1.1193,-6.4811,2.0554,0.1691,0
-2.7302,-1.9114,3.628,1.0318,2.5926,-8.5486,3
-1.9313,5.1341,-1.2731,-3.2734,4.3989,-5.9462,3
3.6961,-0.5494,-0.2815,-2.6277,4.4964,-6.7804,1
-1.3552,-1.1479,0.3355,-8.7076,-2.8794,4.4688,2
2.0541,2.5652,5.8207,-3.7877,-1.6889,-1.3592,3
0.6972,1.5875,-1.6068,-1.2963,4.4132,5.595,0
-2.8277,0.0278,0.9232,-1.5381,-2.3867,4.2769,0
-1.0169,-6.0965,-1.4785,-5.0669,0.8451,-0.0669,2
-2.849,2.2533,1.3459,-2.1272,-1.5155,1.2217,0
-0.2072,-2.4528,-0.3552,-0.6984,-0.6478,1.464,3
-1.3429,4.5412,5.0632,-6.5761,-2.1715,-3.008,3
0.1547,0.7176,2.824,-1.8044,1.0515,2.3851,0
2.1484,0.5205,0.3329,-3.6102,-2.388,0.1544,2
0.3475,1.0671,3.0672,4.1587,2.2665,1.2643,1
2.4745,-2.8231,-0.7684,-4.0687,-1.284,1.6448,2
2.9305,-0.1866,3.2557,1.2163,-0.8194,-8.4888,3
4.1408,2.976,6.1411,4.5578,-5.6277,0.3304,3
3.9872,0.4293,2.3264,-2.5936,-3.7809,1.0384,2
0.2665,-0.7586,5.452,-2.2493,-2.3917,-2.0267,3
-0.535,-0.5887,4.0333,-0.4322,1.0012,-3.1487,3
2.0532,3.3489,3.8521,-0.4817,-2.081,-2.2052,3
-3.1591,2.3234,0.3434,-2.7324,0.5393,4.2469,0
0.1923,1.3728,3.5305,-4.2803,-0.7621,-5.5214,3
-2.6793,0.3084,0.5595,-0.8242,-0.7798,1.9246,1
2.2531,2.2434,3.6279,-2.9349,-1.5277,-1.0332,2
-2.4071,-1.6405,-1.2803,-2.1445,-1.9189,-6.1707,3
-0.6091,-1.9633,4.5346,0.8546,-0.6267,-1.1494,3
-6.0019,1.2416,-0.8664,-1.9123,1.549,-1.9854,0
3.6878,-2.2536,-1.4338,-4.8198,-1.9525,-4.5967,2
1.9921,-1.1654,0.0364,4.6237,-5.8174,-3.4167,3
3.6619,-4.5714,-0.377,-4.8958,-1.9524,3.1808,2
-6.184,0.8511,-1.4121,-6.4411,-1.4209,-1.8929,0
0.079,-3.0551,3.5879,-2.0734,-2.5649,-3.8931,2
4.3738,1.3922,0.9308,-3.6128,-0.5329,-0.4335,2
4.8094,0.1373,-4.2543,-4.0196,3.711,-5.7019,2
-3.8284,0.0721,4.0902,-2.1742,2.5064,4.4507,0
-0.596,-1.4742,-2.4024,-6.2962,0.9146,1.6782,0
1.5367,2.2455,5.3562,-5.2495,-0.2936,-12.0476,3
-3.6133,1.1754,1.6041,-2.083,2.5037,2.4522,1
-0.2586,1.5507,1.7874,-3.7725,-1.3195,0.1121,2
-1.3455,4.3989,1.8424,-2.4536,-1.2018,3.6756,0
-0.5854,-3.9727,-4.0225,-3.0259,1.8017,-0.616,2
-7.0314,2.6223,-5.5859,0.2804,2.1083,-0.7973,1
-1.2675,5.2357,-1.765,-0.1237,-0.3156,-0.0385,1
-1.91,3.3831,-1.8855,5.3753,3.9054,-3.3014,1
0.9161,-5.3302,-4.6434,-3.2163,-0.4172,-2.011,2
2.2788,-1.5632,3.3738,-3.8098,4.005,2.3423,0
1.4844,-1.3342,-4.7078,-4.6333,1.5021,0.1628,2
-3.7224,3.1979,2.9974,-2.1396,-1.0465,-4.7697,3
0.2605,-3.4906,-1.2588,-1.3109,0.135,3.5979,2
-2.9317,2.4978,-4.3396,1.0919,2.1276,-0.2574,0
-5.1375,2.5862,1.1656,1.1877,1.762,-2.4602,1
-1.7348,-0.9207,2.1352,1.4988,1.7242,-6.6143,3
-3.9674,2.2188,-1.8827,-2.5839,1.6132,2.0711,0
5.6961,-0.155,2.6685,1.2952,-4.3255,-6.3599,3
6.0179,-3.5594,-0.7498,0.4735,-1.7025,0.7763,2
-4.4968,2.3185,5.4882,-6.9884,2.7513,0.11,0
-0.0371,1.2345,2.5817,3.585,3.3595,-4.2269,3
-2.1024,2.314,-0.3474,-0.6897,1.2953,8.9908,0
2.1997,-0.8011,1.9159,2.3007,2.6018,3.6741,1
3.2247,-3.7328,-2.3402,-4.4622,2.8948,-4.1372,2
-2.5145,1.2401,-1.9147,0.8992,-4.1555,2.734,1
1.8869,0.3951,-1.2585,-0.4663,3.5069,-4.8352,1
-3.4136,0.3852,6.0726,-0.6086,-5.4279,1.5913,0
-1.1819,-1.5684,-0.6674,-0.8438,-1.3641,4.2404,0
-3.173,-1.5397,-0.3982,-7.3671,1.831,0.2719,0
